id,text_id,textsize,treesize,constr_time,peak_mem,access_avg,constr_time_rs,treesize_rs,rank_avg,select_avg,s,t,l,result
12,/workspace/dmeyer/data/world_leaders,46968181,3888640,30136,1127236344,180.12,43971,57944030,309.103,692.255,1,4,8,25061325100118
11,/workspace/dmeyer/data/world_leaders,46968181,3897100,16412,1127236344,145.627,30070,61567044,242.751,715.791,175740,4,8,25061325100118
8,/workspace/dmeyer/data/world_leaders,46968181,2344041,5205,1127236344,153.978,14959,41738249,247.656,691.997,1,4,4,25061325100118
1,/workspace/dmeyer/data/world_leaders,46968181,2310028,6276,1127236344,217.228,15893,37429004,345.266,685.973,1,4,4,25061325100118
2,/workspace/dmeyer/data/world_leaders,46968181,2310028,5432,1127236344,213.272,15051,37429004,345.337,681.217,1,4,4,25061325100118
4,/workspace/dmeyer/data/world_leaders,46968181,2342033,5556,1127236344,157.356,15407,42044369,246.857,698.104,1,4,4,25061325100118
5,/workspace/dmeyer/data/world_leaders,46968181,2342033,5412,1127236344,155.798,15256,42044369,248.651,698.557,1,4,4,25061325100118
7,/workspace/dmeyer/data/world_leaders,46968181,3888640,5276,1127236344,184.982,19130,57944030,311.112,690.883,1,4,4,25061325100118
6,/workspace/dmeyer/data/world_leaders,46968181,3897100,5260,1127236344,145.655,18935,61567044,235.651,720.374,1,4,4,25061325100118
0,/workspace/dmeyer/data/world_leaders,46968181,2162650,40024,10351176,263.347,121215,53737084,399.169,768.679,1,4,4,25061291447346
9,/workspace/dmeyer/data/world_leaders,46968181,2310028,41684,1127236344,206.701,51293,37429004,343.5,681.24,1,4,4,25061325100118
10,/workspace/dmeyer/data/world_leaders,46968181,2342033,17845,1127236344,156.161,27693,42044369,250.022,696.253,175740,4,4,25061325100118
12,/workspace/dmeyer/data/world_leaders,46968181,3888640,30191,1127236344,181.486,44094,57944030,325.147,690.15,1,4,4,25061325100118
11,/workspace/dmeyer/data/world_leaders,46968181,3897100,16367,1127236344,143.993,30024,61567044,244.723,706.634,175740,4,4,25061325100118
8,/workspace/dmeyer/data/world_leaders,46968181,2736124,5158,1127236344,163.481,13067,40462558,248.087,765.541,1,2,16,25061325100118
1,/workspace/dmeyer/data/world_leaders,46968181,2584450,7021,1127236344,308.958,13812,30619878,475.101,853.95,1,2,16,25061325100118
2,/workspace/dmeyer/data/world_leaders,46968181,2584450,5373,1127236344,309.472,12175,30619878,472.665,852.322,1,2,16,25061325100118
4,/workspace/dmeyer/data/world_leaders,46968181,2709236,5525,1127236344,166.244,13554,40831958,251.27,773.208,1,2,16,25061325100118
5,/workspace/dmeyer/data/world_leaders,46968181,2709236,5417,1127236344,165.279,13446,40831958,252.215,779.623,1,2,16,25061325100118
7,/workspace/dmeyer/data/world_leaders,46968181,4690307,5216,1127236344,254.173,14953,48957149,439.997,859.938,1,2,16,25061325100118
6,/workspace/dmeyer/data/world_leaders,46968181,4742507,5195,1127236344,151.012,14945,55580301,236.249,792.62,1,2,16,25061325100118
0,/workspace/dmeyer/data/world_leaders,46968181,2340832,71241,6934632,403.87,125822,36455572,630.382,929.623,1,2,16,25061291447346
9,/workspace/dmeyer/data/world_leaders,46968181,2584450,76191,1127236344,296.392,82996,30619878,470.853,852.829,1,2,16,25061325100118
10,/workspace/dmeyer/data/world_leaders,46968181,2709236,19011,1127236344,166.022,27082,40831958,250.137,773.016,175740,2,16,25061325100118
12,/workspace/dmeyer/data/world_leaders,46968181,4690307,53811,1127236344,258.794,63583,48957149,442.855,865.483,1,2,16,25061325100118
11,/workspace/dmeyer/data/world_leaders,46968181,4742507,17593,1127236344,152.45,27364,55580301,237.493,793.202,175740,2,16,25061325100118
8,/workspace/dmeyer/data/world_leaders,46968181,2040157,5180,1127236344,192.189,16085,44903353,306.716,840.8,1,2,8,25061325100118
1,/workspace/dmeyer/data/world_leaders,46968181,1904916,7125,1127236344,347.781,16664,35206426,539.901,933.019,1,2,8,25061325100118
2,/workspace/dmeyer/data/world_leaders,46968181,1904916,5482,1127236344,341.212,15026,35206426,532.765,927.839,1,2,8,25061325100118
4,/workspace/dmeyer/data/world_leaders,46968181,2029502,5619,1127236344,198.077,16707,45415786,310.609,858.484,1,2,8,25061325100118
