id,text_id,textsize,treesize,constr_time,peak_mem,access_avg,constr_time_rs,treesize_rs,rank_avg,select_avg,s,t,l,result
0,/workspace/dmeyer/data/Escherichia_Coli,112689515,24950885,69186,80099424,134.529,136752,82093658,205.963,627.852,1,16,8,59867708030800
9,/workspace/dmeyer/data/Escherichia_Coli,112689515,31173735,83618,2704548360,224.393,93875,76312231,313.936,739.886,1,16,8,59867746601254
12,/workspace/dmeyer/data/Escherichia_Coli,112689515,39464893,64763,2704548360,211.742,76847,92960445,332.134,732.081,1,16,8,59867746601254
8,/workspace/dmeyer/data/Escherichia_Coli,112689515,31640811,16461,2704548360,184.521,27155,83735375,274.696,890.994,1,16,4,59867746601254
1,/workspace/dmeyer/data/Escherichia_Coli,112689515,31173735,19949,2704548360,219.4,30212,76312231,309.417,732.36,1,16,4,59867746601254
4,/workspace/dmeyer/data/Escherichia_Coli,112689515,31651833,17470,2704548360,182.272,28172,83786733,271.094,889.878,1,16,4,59867746601254
5,/workspace/dmeyer/data/Escherichia_Coli,112689515,31651833,16171,2704548360,185.005,26917,83786733,273.581,889.49,1,16,4,59867746601254
7,/workspace/dmeyer/data/Escherichia_Coli,112689515,39464893,16069,2704548360,229.831,28139,92960445,320.695,741.45,1,16,4,59867746601254
6,/workspace/dmeyer/data/Escherichia_Coli,112689515,39630419,16044,2704548360,180.443,28129,98869007,278.414,858.332,1,16,4,59867746601254
0,/workspace/dmeyer/data/Escherichia_Coli,112689515,21063670,75481,127531356,156.736,186851,104812472,258.751,701.231,1,16,4,59867708030800
9,/workspace/dmeyer/data/Escherichia_Coli,112689515,31173735,83438,2704548360,222.507,93701,76312231,314.143,739.455,1,16,4,59867746601254
12,/workspace/dmeyer/data/Escherichia_Coli,112689515,39464893,64728,2704548360,246.652,76794,92960445,321.241,755.501,1,16,4,59867746601254
8,/workspace/dmeyer/data/Escherichia_Coli,112689515,42874089,16047,2704548360,109.206,21865,89726127,160.94,1121.29,1,8,16,59867746601254
1,/workspace/dmeyer/data/Escherichia_Coli,112689515,38621036,19391,2704548360,171.686,23073,53646626,260.542,610.046,1,8,16,59867746601254
4,/workspace/dmeyer/data/Escherichia_Coli,112689515,42874081,16033,2704548360,109.281,21835,89726119,159.966,1125.75,1,8,16,59867746601254
5,/workspace/dmeyer/data/Escherichia_Coli,112689515,42874081,15262,2704548360,109.162,21080,89726119,160.313,1126.61,1,8,16,59867746601254
7,/workspace/dmeyer/data/Escherichia_Coli,112689515,51599714,15507,2704548360,170.136,19435,68159122,229.099,629.268,1,8,16,59867746601254
6,/workspace/dmeyer/data/Escherichia_Coli,112689515,53141837,15587,2704548360,107.628,21142,98939131,158.963,1102.33,1,8,16,59867746601254
0,/workspace/dmeyer/data/Escherichia_Coli,112689515,24498862,86438,43913556,157.004,124985,57303736,227.663,587.248,1,8,16,59867708030800
9,/workspace/dmeyer/data/Escherichia_Coli,112689515,38621036,85223,2704548360,169.979,88904,53646626,241.966,604.012,1,8,16,59867746601254
12,/workspace/dmeyer/data/Escherichia_Coli,112689515,51599714,60627,2704548360,171.012,64558,68159122,226.048,635.281,1,8,16,59867746601254
8,/workspace/dmeyer/data/Escherichia_Coli,112689515,42874089,16073,2704548360,109.435,21882,89726127,160.287,1109.41,1,8,8,59867746601254
1,/workspace/dmeyer/data/Escherichia_Coli,112689515,38621036,19391,2704548360,171.955,23078,53646626,260.303,607.894,1,8,8,59867746601254
4,/workspace/dmeyer/data/Escherichia_Coli,112689515,42874081,16018,2704548360,110.211,21813,89726119,159.208,1099.8,1,8,8,59867746601254
5,/workspace/dmeyer/data/Escherichia_Coli,112689515,42874081,15271,2704548360,109.67,21082,89726119,159.426,1100.4,1,8,8,59867746601254
7,/workspace/dmeyer/data/Escherichia_Coli,112689515,51599714,15496,2704548360,168.466,19423,68159122,226.534,624.823,1,8,8,59867746601254
6,/workspace/dmeyer/data/Escherichia_Coli,112689515,53141837,16403,2704548360,108.356,21963,98939131,158.683,1077.16,1,8,8,59867746601254
0,/workspace/dmeyer/data/Escherichia_Coli,112689515,20370679,91059,70339608,178.317,156938,68614774,274.595,653.77,1,8,8,59867708030800
9,/workspace/dmeyer/data/Escherichia_Coli,112689515,38621036,85134,2704548360,172.226,88808,53646626,246.067,620.342,1,8,8,59867746601254
