id,text_id,textsize,treesize,constr_time,peak_mem,access_avg,constr_time_rs,treesize_rs,rank_avg,select_avg,s,t,l,result
8,/workspace/dmeyer/data/Escherichia_Coli,112689515,42874089,15784,2704548360,96.7415,20535,89726127,135.969,971.073,1,8,8,59859662347225
1,/workspace/dmeyer/data/Escherichia_Coli,112689515,38621036,19339,2704548360,141.286,22245,53646626,213.846,489.821,1,8,8,59859662347225
4,/workspace/dmeyer/data/Escherichia_Coli,112689515,42874081,16252,2704548360,96.5456,21005,89726119,135.012,968.242,1,8,8,59859662347225
5,/workspace/dmeyer/data/Escherichia_Coli,112689515,42874081,15509,2704548360,96.1082,20262,89726119,135.138,968.724,1,8,8,59859662347225
7,/workspace/dmeyer/data/Escherichia_Coli,112689515,51599714,15741,2704548360,142.782,18830,68159122,186.023,510.634,1,8,8,59859662347225
6,/workspace/dmeyer/data/Escherichia_Coli,112689515,53141837,15788,2704548360,95.5044,20144,98939131,135.23,953.439,1,8,8,59859662347225
0,/workspace/dmeyer/data/Escherichia_Coli,112689515,20370679,74094,70339608,142.709,132453,68614774,219.017,534.38,1,8,8,59859547415133
9,/workspace/dmeyer/data/Escherichia_Coli,112689515,38621036,68574,2704548360,141.667,71466,53646626,199.186,497.143,1,8,8,59859662347225
12,/workspace/dmeyer/data/Escherichia_Coli,112689515,51599714,48833,2704548360,143.403,51962,68159122,187.227,521.489,1,8,8,59859662347225
8,/workspace/dmeyer/data/Escherichia_Coli,112689515,20045005,17736,2704548360,163.222,34540,115234673,293.158,1217.23,1,8,4,59859662347225
1,/workspace/dmeyer/data/Escherichia_Coli,112689515,17082296,21106,2704548360,196.366,34639,77728972,368.058,670.968,1,8,4,59859662347225
4,/workspace/dmeyer/data/Escherichia_Coli,112689515,20045056,17926,2704548360,160.943,34160,115234868,294.96,1224.94,1,8,4,59859662347225
5,/workspace/dmeyer/data/Escherichia_Coli,112689515,20045056,19300,2704548360,160.511,36056,115234868,292.495,1212.43,1,8,4,59859662347225
7,/workspace/dmeyer/data/Escherichia_Coli,112689515,36746503,17020,2704548360,204.746,30461,106936349,320.556,646.015,1,8,4,59859662347225
6,/workspace/dmeyer/data/Escherichia_Coli,112689515,38288626,16991,2704548360,176.371,31965,137716358,256.861,1125.15,1,8,4,59859662347225
0,/workspace/dmeyer/data/Escherichia_Coli,112689515,17982903,82403,111788760,146.49,179395,89363606,239.121,609.156,1,8,4,59859547415133
9,/workspace/dmeyer/data/Escherichia_Coli,112689515,17082296,87207,2704548360,212.37,100748,77728972,355.534,678.895,1,8,4,59859662347225
12,/workspace/dmeyer/data/Escherichia_Coli,112689515,36746503,69262,2704548360,179.921,82717,106936349,316.841,640.585,1,8,4,59859662347225
8,/workspace/dmeyer/data/Escherichia_Coli,112689515,42874089,15844,2704548360,97.1324,19058,89726127,121.159,986.168,1,4,16,59859662347225
1,/workspace/dmeyer/data/Escherichia_Coli,112689515,37468752,20854,2704548360,163.34,22875,51909602,225.552,533.594,1,4,16,59859662347225
4,/workspace/dmeyer/data/Escherichia_Coli,112689515,42874081,16371,2704548360,97.3601,19775,89726119,120.73,987.679,1,4,16,59859662347225
5,/workspace/dmeyer/data/Escherichia_Coli,112689515,42874081,15535,2704548360,96.9228,18986,89726119,120.413,984.591,1,4,16,59859662347225
7,/workspace/dmeyer/data/Escherichia_Coli,112689515,51258144,15728,2704548360,161.336,17876,67777484,220.115,546.878,1,4,16,59859662347225
6,/workspace/dmeyer/data/Escherichia_Coli,112689515,53141837,15778,2704548360,89.5835,18787,98939131,128.65,935.446,1,4,16,59859662347225
0,/workspace/dmeyer/data/Escherichia_Coli,112689515,19580649,100185,42897252,178.147,141429,50126250,265.533,534.47,1,4,16,59859547415133
9,/workspace/dmeyer/data/Escherichia_Coli,112689515,37468752,96717,2704548360,162.276,98734,51909602,243.834,551.023,1,4,16,59859662347225
12,/workspace/dmeyer/data/Escherichia_Coli,112689515,51258144,66912,2704548360,161.468,69059,67777484,222.728,552.003,1,4,16,59859662347225
8,/workspace/dmeyer/data/Escherichia_Coli,112689515,29950928,15998,2704548360,132.867,24014,97951340,244.714,1135.14,1,4,8,59859662347225
1,/workspace/dmeyer/data/Escherichia_Coli,112689515,26746209,21913,2704548360,213.239,27866,60501713,342.056,671.39,1,4,8,59859662347225
4,/workspace/dmeyer/data/Escherichia_Coli,112689515,29964537,17346,2704548360,134.146,25372,98013133,243.214,1133.49,1,4,8,59859662347225
5,/workspace/dmeyer/data/Escherichia_Coli,112689515,29964537,16133,2704548360,133.505,24142,98013133,243.104,1135.16,1,4,8,59859662347225
7,/workspace/dmeyer/data/Escherichia_Coli,112689515,35559885,15942,2704548360,235.896,23162,78580191,339.543,702.157,1,4,8,59859662347225
6,/workspace/dmeyer/data/Escherichia_Coli,112689515,37443578,16114,2704548360,158.337,24395,109741838,235.721,1106.02,1,4,8,59859662347225
0,/workspace/dmeyer/data/Escherichia_Coli,112689515,16841633,110550,68263200,180.076,178697,61731642,274.506,602.367,1,4,8,59859547415133
9,/workspace/dmeyer/data/Escherichia_Coli,112689515,26746209,117356,2704548360,210.284,123325,60501713,355.867,658.735,1,4,8,59859662347225
12,/workspace/dmeyer/data/Escherichia_Coli,112689515,35559885,84733,2704548360,211.6,91962,78580191,335.625,691.486,1,4,8,59859662347225
8,/workspace/dmeyer/data/Escherichia_Coli,112689515,29950928,16253,2704548360,134.57,24608,97951340,245.964,1136.91,1,4,4,59859662347225
1,/workspace/dmeyer/data/Escherichia_Coli,112689515,26746209,22058,2704548360,209.764,28011,60501713,340.378,660.268,1,4,4,59859662347225
4,/workspace/dmeyer/data/Escherichia_Coli,112689515,29964537,17634,2704548360,136.96,25639,98013133,245.884,1132.44,1,4,4,59859662347225
5,/workspace/dmeyer/data/Escherichia_Coli,112689515,29964537,16142,2704548360,133.774,24414,98013133,243.896,1130.13,1,4,4,59859662347225
7,/workspace/dmeyer/data/Escherichia_Coli,112689515,35559885,15979,2704548360,224.485,23207,78580191,334.745,693.482,1,4,4,59859662347225
6,/workspace/dmeyer/data/Escherichia_Coli,112689515,37443578,16055,2704548360,159.289,24341,109741838,233.285,1108.97,1,4,4,59859662347225
0,/workspace/dmeyer/data/Escherichia_Coli,112689515,15848594,121063,109070040,204.681,232941,78461296,329.19,696.683,1,4,4,59859547415133
9,/workspace/dmeyer/data/Escherichia_Coli,112689515,26746209,117525,2704548360,208.637,123483,60501713,348.697,667.728,1,4,4,59859662347225
12,/workspace/dmeyer/data/Escherichia_Coli,112689515,35559885,84880,2704548360,222.485,92113,78580191,345.787,692.731,1,4,4,59859662347225
8,/workspace/dmeyer/data/Escherichia_Coli,112689515,32572861,15805,2704548360,123.435,21137,89690329,177.096,1100.98,1,2,16,59859662347225
1,/workspace/dmeyer/data/Escherichia_Coli,112689515,29116920,25864,2704548360,267.204,29824,55194388,439.089,808.598,1,2,16,59859662347225
